time_us,capture_1_v,capture_2_v
-6.413599999999999568e+01,4.879999999999999898e-04,1.098999999999999934e-03
-6.412800000000000011e+01,1.098999999999999934e-03,3.295999999999999885e-03
-6.412000000000000455e+01,1.098999999999999934e-03,1.464999999999999939e-03
-6.411199999999999477e+01,1.221000000000000080e-03,1.098999999999999934e-03
-6.410399999999999920e+01,-3.660000000000000059e-04,2.075000000000000022e-03
-6.409600000000000364e+01,8.540000000000000499e-04,2.439999999999999949e-04
-6.408799999999999386e+01,1.464999999999999939e-03,2.318999999999999881e-03
-6.407999999999999829e+01,2.929999999999999879e-03,1.098999999999999934e-03
-6.407200000000000273e+01,0.000000000000000000e+00,1.830999999999999945e-03
-6.406400000000000716e+01,9.770000000000000039e-04,2.075000000000000022e-03
-6.405599999999999739e+01,8.540000000000000499e-04,2.075000000000000022e-03
-6.404799999999998761e+01,4.879999999999999898e-04,2.318999999999999881e-03
-6.404000000000000625e+01,1.953000000000000092e-03,2.318999999999999881e-03
-6.403199999999999648e+01,1.098999999999999934e-03,2.441000000000000027e-03
-6.402400000000000091e+01,1.953000000000000092e-03,2.318999999999999881e-03
-6.401600000000000534e+01,6.099999999999999737e-04,2.808000000000000166e-03
-6.400799999999999557e+01,2.197000000000000168e-03,1.343000000000000010e-03
-6.400000000000000000e+01,9.770000000000000039e-04,2.318999999999999881e-03
-6.399200000000000443e+01,2.441000000000000027e-03,2.441000000000000027e-03
-6.398400000000000176e+01,1.587000000000000086e-03,2.197000000000000168e-03
-6.397599999999999909e+01,0.000000000000000000e+00,1.830999999999999945e-03
-6.396799999999999642e+01,4.879999999999999898e-04,1.830999999999999945e-03
-6.396000000000000085e+01,8.540000000000000499e-04,2.075000000000000022e-03
-6.395199999999999818e+01,8.540000000000000499e-04,8.540000000000000499e-04
-6.394399999999999551e+01,1.098999999999999934e-03,9.770000000000000039e-04
-6.393600000000000705e+01,1.098999999999999934e-03,1.343000000000000010e-03
-6.392800000000000438e+01,1.587000000000000086e-03,1.221000000000000080e-03
-6.391999999999999460e+01,4.879999999999999898e-04,1.464999999999999939e-03
-6.391199999999999193e+01,8.540000000000000499e-04,1.953000000000000092e-03
-6.390400000000000347e+01,8.540000000000000499e-04,2.441000000000000027e-03
-6.389600000000000080e+01,4.879999999999999898e-04,2.197000000000000168e-03
-6.388799999999999812e+01,1.953000000000000092e-03,2.808000000000000166e-03
-6.388000000000000256e+01,1.464999999999999939e-03,1.098999999999999934e-03
-6.387199999999999989e+01,0.000000000000000000e+00,2.075000000000000022e-03
-6.386399999999999721e+01,2.563000000000000174e-03,1.221000000000000080e-03
-6.385600000000000875e+01,2.808000000000000166e-03,1.953000000000000092e-03
-6.384800000000000608e+01,3.660000000000000059e-04,2.441000000000000027e-03
-6.383999999999999631e+01,1.953000000000000092e-03,1.830999999999999945e-03
-6.383199999999999363e+01,2.439999999999999949e-04,1.464999999999999939e-03
-6.382400000000000517e+01,1.343000000000000010e-03,2.318999999999999881e-03
-6.381600000000000250e+01,1.343000000000000010e-03,2.808000000000000166e-03
-6.380799999999999272e+01,9.770000000000000039e-04,2.197000000000000168e-03
-6.380000000000000426e+01,1.221000000000000080e-03,2.075000000000000022e-03
-6.379200000000000159e+01,1.464999999999999939e-03,1.830999999999999945e-03
-6.378399999999999892e+01,4.879999999999999898e-04,1.953000000000000092e-03
-6.377599999999999625e+01,1.953000000000000092e-03,1.587000000000000086e-03
-6.376800000000000068e+01,4.879999999999999898e-04,1.953000000000000092e-03
-6.375999999999999801e+01,0.000000000000000000e+00,9.770000000000000039e-04
-6.375199999999999534e+01,2.563000000000000174e-03,2.441000000000000027e-03
-6.374400000000000688e+01,1.343000000000000010e-03,1.953000000000000092e-03
-6.373600000000000421e+01,1.219999999999999974e-04,2.197000000000000168e-03
-6.372799999999999443e+01,6.099999999999999737e-04,1.098999999999999934e-03
-6.372000000000000597e+01,1.587000000000000086e-03,2.075000000000000022e-03
-6.371200000000000330e+01,1.221000000000000080e-03,1.221000000000000080e-03
-6.370400000000000063e+01,1.098999999999999934e-03,1.587000000000000086e-03
-6.369599999999999795e+01,1.343000000000000010e-03,1.953000000000000092e-03
-6.368800000000000239e+01,1.464999999999999939e-03,9.770000000000000039e-04
-6.367999999999999972e+01,6.099999999999999737e-04,3.295999999999999885e-03
-6.367199999999999704e+01,2.197000000000000168e-03,2.197000000000000168e-03
-6.366400000000000858e+01,1.587000000000000086e-03,2.318999999999999881e-03
-6.365599999999999881e+01,9.770000000000000039e-04,1.830999999999999945e-03
-6.364799999999999613e+01,2.197000000000000168e-03,2.075000000000000022e-03
-6.363999999999999346e+01,1.953000000000000092e-03,3.174000000000000172e-03
-6.363200000000000500e+01,9.770000000000000039e-04,1.953000000000000092e-03
-6.362400000000000233e+01,1.219999999999999974e-04,1.098999999999999934e-03
-6.361599999999999255e+01,1.464999999999999939e-03,0.000000000000000000e+00
-6.360800000000000409e+01,2.439999999999999949e-04,2.197000000000000168e-03
-6.360000000000000142e+01,2.808000000000000166e-03,2.441000000000000027e-03
-6.359199999999999875e+01,1.830999999999999945e-03,2.318999999999999881e-03
-6.358400000000000318e+01,2.075000000000000022e-03,2.441000000000000027e-03
-6.357600000000000051e+01,6.099999999999999737e-04,2.197000000000000168e-03
-6.356799999999999784e+01,2.439999999999999949e-04,3.052000000000000025e-03
-6.355999999999999517e+01,2.197000000000000168e-03,1.830999999999999945e-03
-6.355200000000000671e+01,1.221000000000000080e-03,2.808000000000000166e-03
-6.354399999999999693e+01,1.830999999999999945e-03,2.441000000000000027e-03
-6.353599999999999426e+01,1.343000000000000010e-03,1.953000000000000092e-03
-6.352800000000000580e+01,1.221000000000000080e-03,2.441000000000000027e-03
-6.352000000000000313e+01,1.221000000000000080e-03,2.197000000000000168e-03
-6.351200000000000045e+01,3.660000000000000059e-04,1.953000000000000092e-03
-6.350399999999999068e+01,1.587000000000000086e-03,2.563000000000000174e-03
-6.349600000000000222e+01,8.540000000000000499e-04,1.221000000000000080e-03
-6.348799999999999955e+01,4.879999999999999898e-04,2.808000000000000166e-03
-6.347999999999999687e+01,2.808000000000000166e-03,1.830999999999999945e-03
-6.347200000000000841e+01,3.660000000000000059e-04,1.343000000000000010e-03
-6.346399999999999864e+01,0.000000000000000000e+00,1.587000000000000086e-03
-6.345599999999999596e+01,1.343000000000000010e-03,3.540000000000000178e-03
-6.344800000000000750e+01,6.099999999999999737e-04,1.464999999999999939e-03
-6.344000000000000483e+01,6.099999999999999737e-04,2.929999999999999879e-03
-6.343199999999999505e+01,1.953000000000000092e-03,1.464999999999999939e-03
-6.342399999999999238e+01,1.464999999999999939e-03,2.441000000000000027e-03
-6.341600000000000392e+01,3.052000000000000025e-03,3.052000000000000025e-03
-6.340800000000000125e+01,8.540000000000000499e-04,1.953000000000000092e-03
-6.339999999999999858e+01,2.439999999999999949e-04,2.563000000000000174e-03
-6.339200000000000301e+01,3.052000000000000025e-03,2.318999999999999881e-03
-6.338400000000000034e+01,1.587000000000000086e-03,2.075000000000000022e-03
-6.337599999999999767e+01,9.770000000000000039e-04,2.563000000000000174e-03
-6.336799999999999500e+01,1.464999999999999939e-03,1.587000000000000086e-03
-6.336000000000000654e+01,1.587000000000000086e-03,2.441000000000000027e-03
-6.335199999999999676e+01,2.075000000000000022e-03,3.540000000000000178e-03
-6.334399999999999409e+01,1.464999999999999939e-03,4.271999999999999756e-03
-6.333600000000000563e+01,1.221000000000000080e-03,1.953000000000000092e-03
-6.332800000000000296e+01,1.343000000000000010e-03,2.318999999999999881e-03
-6.332000000000000028e+01,9.770000000000000039e-04,2.075000000000000022e-03
-6.331200000000000472e+01,1.830999999999999945e-03,6.099999999999999737e-04
-6.330400000000000205e+01,1.221000000000000080e-03,6.099999999999999737e-04
-6.329599999999999937e+01,0.000000000000000000e+00,2.075000000000000022e-03
-6.328799999999999670e+01,1.343000000000000010e-03,4.879999999999999898e-04
-6.328000000000000114e+01,1.464999999999999939e-03,1.098999999999999934e-03
-6.327199999999999847e+01,3.660000000000000059e-04,2.929999999999999879e-03
-6.326399999999999579e+01,1.221000000000000080e-03,1.343000000000000010e-03
-6.325600000000000733e+01,2.929999999999999879e-03,1.343000000000000010e-03
-6.324800000000000466e+01,1.587000000000000086e-03,2.318999999999999881e-03
-6.323999999999999488e+01,2.563000000000000174e-03,2.441000000000000027e-03
-6.323199999999999221e+01,2.318999999999999881e-03,1.464999999999999939e-03
-6.322400000000000375e+01,1.221000000000000080e-03,2.197000000000000168e-03
-6.321600000000000108e+01,8.540000000000000499e-04,8.540000000000000499e-04
-6.320799999999999841e+01,1.219999999999999974e-04,1.830999999999999945e-03
-6.320000000000000284e+01,8.540000000000000499e-04,2.563000000000000174e-03
-6.319200000000000017e+01,9.770000000000000039e-04,1.953000000000000092e-03
-6.318399999999999750e+01,2.197000000000000168e-03,2.197000000000000168e-03
-6.317600000000000904e+01,1.830999999999999945e-03,3.052000000000000025e-03
-6.316799999999999926e+01,1.219999999999999974e-04,3.174000000000000172e-03
-6.315999999999999659e+01,0.000000000000000000e+00,2.929999999999999879e-03
-6.315199999999999392e+01,1.464999999999999939e-03,3.295999999999999885e-03
-6.314400000000000546e+01,2.563000000000000174e-03,2.075000000000000022e-03
-6.313600000000000279e+01,8.540000000000000499e-04,2.441000000000000027e-03
-6.312799999999999301e+01,2.439999999999999949e-04,1.464999999999999939e-03
-6.312000000000000455e+01,1.464999999999999939e-03,2.197000000000000168e-03
-6.311200000000000188e+01,2.075000000000000022e-03,3.906000000000000184e-03
-6.310399999999999920e+01,1.953000000000000092e-03,2.441000000000000027e-03
-6.309599999999999653e+01,1.953000000000000092e-03,3.052000000000000025e-03
-6.308800000000000097e+01,6.099999999999999737e-04,2.808000000000000166e-03
-6.307999999999999829e+01,1.098999999999999934e-03,1.343000000000000010e-03
-6.307199999999999562e+01,1.587000000000000086e-03,2.441000000000000027e-03
-6.306400000000000716e+01,1.587000000000000086e-03,2.563000000000000174e-03
-6.305599999999999739e+01,2.318999999999999881e-03,1.464999999999999939e-03
-6.304799999999999471e+01,2.441000000000000027e-03,2.563000000000000174e-03
-6.304000000000000625e+01,3.660000000000000059e-04,1.221000000000000080e-03
-6.303200000000000358e+01,1.464999999999999939e-03,9.770000000000000039e-04
-6.302400000000000091e+01,1.221000000000000080e-03,3.540000000000000178e-03
-6.301599999999999113e+01,8.540000000000000499e-04,1.221000000000000080e-03
-6.300800000000000267e+01,3.540000000000000178e-03,6.099999999999999737e-04
-6.300000000000000000e+01,6.099999999999999737e-04,2.318999999999999881e-03
-6.299199999999999733e+01,8.540000000000000499e-04,2.075000000000000022e-03
-6.298400000000000887e+01,1.830999999999999945e-03,8.540000000000000499e-04
-6.297599999999999909e+01,4.879999999999999898e-04,2.197000000000000168e-03
-6.296799999999999642e+01,2.197000000000000168e-03,1.830999999999999945e-03
-6.295999999999999375e+01,9.770000000000000039e-04,2.197000000000000168e-03
-6.295200000000000529e+01,1.953000000000000092e-03,3.295999999999999885e-03
-6.294400000000000261e+01,2.197000000000000168e-03,9.770000000000000039e-04
-6.293599999999999284e+01,2.439999999999999949e-04,2.075000000000000022e-03
-6.292800000000000438e+01,2.197000000000000168e-03,9.770000000000000039e-04
-6.292000000000000171e+01,8.540000000000000499e-04,4.879999999999999898e-04
-6.291199999999999903e+01,9.770000000000000039e-04,1.343000000000000010e-03
-6.290400000000000347e+01,2.441000000000000027e-03,8.540000000000000499e-04
-6.289600000000000080e+01,1.587000000000000086e-03,2.441000000000000027e-03
-6.288799999999999812e+01,1.098999999999999934e-03,1.830999999999999945e-03
-6.287999999999999545e+01,1.830999999999999945e-03,1.830999999999999945e-03
-6.287200000000000699e+01,1.343000000000000010e-03,1.953000000000000092e-03
-6.286399999999999721e+01,6.099999999999999737e-04,2.075000000000000022e-03
-6.285599999999999454e+01,9.770000000000000039e-04,2.563000000000000174e-03
-6.284800000000000608e+01,9.770000000000000039e-04,1.953000000000000092e-03
-6.284000000000000341e+01,4.879999999999999898e-04,2.075000000000000022e-03
-6.283200000000000074e+01,1.221000000000000080e-03,2.197000000000000168e-03
-6.282399999999999096e+01,2.441000000000000027e-03,2.441000000000000027e-03
-6.281600000000000250e+01,1.587000000000000086e-03,1.830999999999999945e-03
-6.280799999999999983e+01,1.464999999999999939e-03,9.770000000000000039e-04
-6.279999999999999716e+01,8.540000000000000499e-04,2.197000000000000168e-03
-6.279200000000000159e+01,1.830999999999999945e-03,2.075000000000000022e-03
-6.278399999999999892e+01,1.343000000000000010e-03,2.808000000000000166e-03
-6.277599999999999625e+01,0.000000000000000000e+00,2.197000000000000168e-03
-6.276800000000000779e+01,4.879999999999999898e-04,3.295999999999999885e-03
-6.276000000000000512e+01,2.808000000000000166e-03,1.343000000000000010e-03
-6.275199999999999534e+01,1.221000000000000080e-03,1.953000000000000092e-03
-6.274399999999999267e+01,2.441000000000000027e-03,2.808000000000000166e-03
-6.273600000000000421e+01,8.540000000000000499e-04,1.464999999999999939e-03
-6.272800000000000153e+01,1.830999999999999945e-03,2.197000000000000168e-03
-6.271999999999999886e+01,1.830999999999999945e-03,2.563000000000000174e-03
-6.271200000000000330e+01,2.441000000000000027e-03,8.540000000000000499e-04
-6.270400000000000063e+01,1.221000000000000080e-03,2.441000000000000027e-03
-6.269599999999999795e+01,-4.879999999999999898e-04,1.953000000000000092e-03
-6.268799999999999528e+01,1.219999999999999974e-04,1.830999999999999945e-03
-6.267999999999999972e+01,6.099999999999999737e-04,2.441000000000000027e-03
-6.267199999999999704e+01,6.099999999999999737e-04,2.197000000000000168e-03
-6.266399999999999437e+01,3.295999999999999885e-03,2.197000000000000168e-03
-6.265600000000000591e+01,8.540000000000000499e-04,9.770000000000000039e-04
-6.264800000000000324e+01,9.770000000000000039e-04,2.808000000000000166e-03
-6.263999999999999346e+01,1.343000000000000010e-03,3.174000000000000172e-03
-6.263200000000000500e+01,1.221000000000000080e-03,2.197000000000000168e-03
-6.262400000000000233e+01,1.343000000000000010e-03,2.197000000000000168e-03
-6.261599999999999966e+01,8.540000000000000499e-04,2.197000000000000168e-03
-6.260799999999999699e+01,1.953000000000000092e-03,2.929999999999999879e-03
-6.260000000000000142e+01,1.098999999999999934e-03,1.953000000000000092e-03
-6.259199999999999875e+01,6.099999999999999737e-04,2.563000000000000174e-03
-6.258399999999999608e+01,1.464999999999999939e-03,2.318999999999999881e-03
-6.257600000000000762e+01,2.075000000000000022e-03,2.563000000000000174e-03
-6.256799999999999784e+01,3.174000000000000172e-03,2.441000000000000027e-03
-6.255999999999999517e+01,9.770000000000000039e-04,1.830999999999999945e-03
-6.255199999999999250e+01,9.770000000000000039e-04,1.953000000000000092e-03
-6.254400000000000404e+01,1.464999999999999939e-03,2.075000000000000022e-03
-6.253600000000000136e+01,9.770000000000000039e-04,2.563000000000000174e-03
-6.252799999999999159e+01,6.099999999999999737e-04,2.929999999999999879e-03
-6.252000000000000313e+01,2.441000000000000027e-03,1.953000000000000092e-03
-6.251200000000000045e+01,1.098999999999999934e-03,2.563000000000000174e-03
-6.250399999999999778e+01,1.098999999999999934e-03,1.953000000000000092e-03
-6.249600000000000932e+01,2.929999999999999879e-03,2.808000000000000166e-03
-6.248799999999999955e+01,-4.879999999999999898e-04,2.318999999999999881e-03
-6.247999999999999687e+01,1.830999999999999945e-03,3.052000000000000025e-03
-6.247199999999999420e+01,1.098999999999999934e-03,2.197000000000000168e-03
-6.246400000000000574e+01,1.221000000000000080e-03,2.318999999999999881e-03
-6.245600000000000307e+01,1.221000000000000080e-03,1.587000000000000086e-03
-6.244799999999999329e+01,1.587000000000000086e-03,1.464999999999999939e-03
-6.244000000000000483e+01,1.953000000000000092e-03,2.197000000000000168e-03
-6.243200000000000216e+01,2.439999999999999949e-04,1.830999999999999945e-03
-6.242399999999999949e+01,2.318999999999999881e-03,4.028000000000000330e-03
-6.241599999999999682e+01,1.587000000000000086e-03,2.441000000000000027e-03
-6.240800000000000125e+01,2.075000000000000022e-03,6.099999999999999737e-04
-6.239999999999999858e+01,1.343000000000000010e-03,2.808000000000000166e-03
-6.239199999999999591e+01,1.464999999999999939e-03,1.953000000000000092e-03
-6.238400000000000745e+01,1.221000000000000080e-03,1.221000000000000080e-03
-6.237599999999999767e+01,1.464999999999999939e-03,3.052000000000000025e-03
-6.236799999999999500e+01,2.441000000000000027e-03,3.295999999999999885e-03
-6.236000000000000654e+01,4.879999999999999898e-04,2.075000000000000022e-03
-6.235200000000000387e+01,1.221000000000000080e-03,1.830999999999999945e-03
-6.234400000000000119e+01,1.953000000000000092e-03,2.075000000000000022e-03
-6.233599999999999142e+01,1.221000000000000080e-03,3.295999999999999885e-03
-6.232800000000000296e+01,1.464999999999999939e-03,2.075000000000000022e-03
-6.232000000000000028e+01,1.343000000000000010e-03,2.075000000000000022e-03
-6.231199999999999761e+01,1.098999999999999934e-03,3.174000000000000172e-03
-6.230400000000000205e+01,1.464999999999999939e-03,1.587000000000000086e-03
-6.229599999999999937e+01,1.953000000000000092e-03,1.221000000000000080e-03
-6.228799999999999670e+01,1.098999999999999934e-03,1.830999999999999945e-03
-6.227999999999999403e+01,1.221000000000000080e-03,2.075000000000000022e-03
-6.227200000000000557e+01,1.464999999999999939e-03,2.197000000000000168e-03
-6.226399999999999579e+01,1.830999999999999945e-03,2.563000000000000174e-03
-6.225599999999999312e+01,1.343000000000000010e-03,1.830999999999999945e-03
-6.224800000000000466e+01,2.563000000000000174e-03,3.295999999999999885e-03
-6.224000000000000199e+01,1.343000000000000010e-03,1.830999999999999945e-03
-6.223199999999999932e+01,1.098999999999999934e-03,9.770000000000000039e-04
-6.222400000000000375e+01,1.343000000000000010e-03,1.464999999999999939e-03
-6.221600000000000108e+01,2.075000000000000022e-03,2.441000000000000027e-03
-6.220799999999999841e+01,2.197000000000000168e-03,2.197000000000000168e-03
-6.219999999999999574e+01,4.879999999999999898e-04,8.540000000000000499e-04
-6.219200000000000017e+01,1.343000000000000010e-03,2.075000000000000022e-03
-6.218399999999999750e+01,1.098999999999999934e-03,3.052000000000000025e-03
-6.217599999999999483e+01,2.563000000000000174e-03,1.464999999999999939e-03
-6.216800000000000637e+01,1.219999999999999974e-04,1.587000000000000086e-03
-6.216000000000000369e+01,2.075000000000000022e-03,2.441000000000000027e-03
-6.215199999999999392e+01,1.953000000000000092e-03,1.464999999999999939e-03
-6.214400000000000546e+01,3.660000000000000059e-04,1.221000000000000080e-03
-6.213600000000000279e+01,8.540000000000000499e-04,2.318999999999999881e-03
-6.212800000000000011e+01,1.953000000000000092e-03,1.464999999999999939e-03
-6.211999999999999744e+01,2.075000000000000022e-03,2.439999999999999949e-04
-6.211200000000000188e+01,9.770000000000000039e-04,1.953000000000000092e-03
-6.210399999999999920e+01,4.879999999999999898e-04,3.784000000000000037e-03
-6.209599999999999653e+01,2.318999999999999881e-03,1.098999999999999934e-03
-6.208800000000000807e+01,1.587000000000000086e-03,1.464999999999999939e-03
-6.208000000000000540e+01,1.221000000000000080e-03,1.098999999999999934e-03
-6.207199999999999562e+01,2.439999999999999949e-04,2.197000000000000168e-03
-6.206399999999999295e+01,1.343000000000000010e-03,2.197000000000000168e-03
-6.205600000000000449e+01,3.660000000000000059e-04,2.197000000000000168e-03
-6.204800000000000182e+01,2.075000000000000022e-03,1.343000000000000010e-03
-6.203999999999999204e+01,3.660000000000000059e-04,1.830999999999999945e-03
-6.203200000000000358e+01,1.464999999999999939e-03,1.953000000000000092e-03
-6.202400000000000091e+01,3.540000000000000178e-03,3.052000000000000025e-03
-6.201599999999999824e+01,8.540000000000000499e-04,2.929999999999999879e-03
-6.200800000000000978e+01,2.318999999999999881e-03,2.929999999999999879e-03
-6.200000000000000000e+01,0.000000000000000000e+00,1.953000000000000092e-03
-6.199199999999999733e+01,1.464999999999999939e-03,2.318999999999999881e-03
-6.198399999999999466e+01,2.075000000000000022e-03,3.295999999999999885e-03
-6.197600000000000620e+01,1.587000000000000086e-03,1.830999999999999945e-03
-6.196800000000000352e+01,2.197000000000000168e-03,1.587000000000000086e-03
-6.195999999999999375e+01,1.221000000000000080e-03,1.464999999999999939e-03
-6.195200000000000529e+01,8.540000000000000499e-04,3.174000000000000172e-03
-6.194400000000000261e+01,6.099999999999999737e-04,1.587000000000000086e-03
-6.193599999999999994e+01,1.830999999999999945e-03,1.098999999999999934e-03
-6.192799999999999727e+01,6.099999999999999737e-04,2.197000000000000168e-03
-6.192000000000000171e+01,9.770000000000000039e-04,2.318999999999999881e-03
-6.191199999999999903e+01,1.098999999999999934e-03,3.540000000000000178e-03
-6.190399999999999636e+01,1.221000000000000080e-03,2.075000000000000022e-03
-6.189600000000000790e+01,2.197000000000000168e-03,2.075000000000000022e-03
-6.188799999999999812e+01,2.075000000000000022e-03,2.441000000000000027e-03
-6.187999999999999545e+01,2.197000000000000168e-03,1.221000000000000080e-03
-6.187200000000000699e+01,2.441000000000000027e-03,3.295999999999999885e-03
-6.186400000000000432e+01,1.464999999999999939e-03,2.318999999999999881e-03
-6.185600000000000165e+01,1.953000000000000092e-03,2.075000000000000022e-03
-6.184799999999999187e+01,1.830999999999999945e-03,1.587000000000000086e-03
-6.184000000000000341e+01,9.770000000000000039e-04,2.563000000000000174e-03
-6.183200000000000074e+01,2.441000000000000027e-03,1.464999999999999939e-03
-6.182399999999999807e+01,3.660000000000000059e-04,9.770000000000000039e-04
-6.181600000000000250e+01,1.830999999999999945e-03,3.052000000000000025e-03
-6.180799999999999983e+01,1.221000000000000080e-03,2.441000000000000027e-03
-6.179999999999999716e+01,2.808000000000000166e-03,1.221000000000000080e-03
-6.179199999999999449e+01,1.830999999999999945e-03,1.830999999999999945e-03
-6.178400000000000603e+01,2.318999999999999881e-03,1.587000000000000086e-03
-6.177599999999999625e+01,2.197000000000000168e-03,3.418000000000000031e-03
-6.176799999999999358e+01,1.098999999999999934e-03,1.953000000000000092e-03
-6.176000000000000512e+01,1.830999999999999945e-03,2.318999999999999881e-03
-6.175200000000000244e+01,1.219999999999999974e-04,2.075000000000000022e-03
-6.174399999999999977e+01,1.343000000000000010e-03,2.808000000000000166e-03
-6.173600000000000421e+01,2.563000000000000174e-03,1.098999999999999934e-03
-6.172800000000000153e+01,1.830999999999999945e-03,2.439999999999999949e-04
-6.171999999999999886e+01,2.075000000000000022e-03,2.808000000000000166e-03
-6.171199999999999619e+01,1.098999999999999934e-03,3.052000000000000025e-03
-6.170400000000000773e+01,1.830999999999999945e-03,1.221000000000000080e-03
-6.169599999999999795e+01,4.879999999999999898e-04,1.343000000000000010e-03
-6.168799999999999528e+01,3.660000000000000059e-04,2.318999999999999881e-03
-6.168000000000000682e+01,1.343000000000000010e-03,1.830999999999999945e-03
-6.167200000000000415e+01,1.464999999999999939e-03,2.808000000000000166e-03
-6.166399999999999437e+01,1.953000000000000092e-03,2.441000000000000027e-03
-6.165599999999999170e+01,2.808000000000000166e-03,2.808000000000000166e-03
-6.164800000000000324e+01,1.464999999999999939e-03,1.587000000000000086e-03
-6.164000000000000057e+01,9.770000000000000039e-04,1.953000000000000092e-03
-6.163199999999999790e+01,1.830999999999999945e-03,1.464999999999999939e-03
-6.162400000000000233e+01,2.441000000000000027e-03,2.075000000000000022e-03
-6.161599999999999966e+01,1.953000000000000092e-03,1.587000000000000086e-03
-6.160799999999999699e+01,2.075000000000000022e-03,1.221000000000000080e-03
-6.160000000000000853e+01,1.221000000000000080e-03,3.660000000000000059e-04
-6.159200000000000585e+01,1.221000000000000080e-03,2.075000000000000022e-03
-6.158399999999999608e+01,1.098999999999999934e-03,2.318999999999999881e-03
-6.157599999999999341e+01,2.318999999999999881e-03,2.197000000000000168e-03
-6.156800000000000495e+01,1.953000000000000092e-03,2.439999999999999949e-04
-6.156000000000000227e+01,2.075000000000000022e-03,4.879999999999999898e-04
-6.155199999999999960e+01,2.075000000000000022e-03,2.441000000000000027e-03
-6.154400000000000404e+01,1.464999999999999939e-03,6.099999999999999737e-04
-6.153600000000000136e+01,0.000000000000000000e+00,1.830999999999999945e-03
-6.152799999999999869e+01,2.441000000000000027e-03,2.075000000000000022e-03
-6.151999999999999602e+01,1.464999999999999939e-03,2.929999999999999879e-03
-6.151200000000000045e+01,1.953000000000000092e-03,2.441000000000000027e-03
-6.150399999999999778e+01,1.587000000000000086e-03,1.221000000000000080e-03
-6.149599999999999511e+01,1.830999999999999945e-03,8.540000000000000499e-04
-6.148800000000000665e+01,2.075000000000000022e-03,3.052000000000000025e-03
-6.148000000000000398e+01,1.953000000000000092e-03,3.784000000000000037e-03
-6.147199999999999420e+01,1.464999999999999939e-03,1.587000000000000086e-03
-6.146400000000000574e+01,1.221000000000000080e-03,2.929999999999999879e-03
-6.145600000000000307e+01,4.879999999999999898e-04,1.830999999999999945e-03
-6.144800000000000040e+01,1.830999999999999945e-03,2.441000000000000027e-03
-6.143999999999999773e+01,1.587000000000000086e-03,2.441000000000000027e-03
-6.143200000000000216e+01,1.343000000000000010e-03,1.343000000000000010e-03
-6.142399999999999949e+01,8.540000000000000499e-04,1.221000000000000080e-03
-6.141599999999999682e+01,0.000000000000000000e+00,2.318999999999999881e-03
-6.140800000000000836e+01,3.174000000000000172e-03,9.770000000000000039e-04
-6.139999999999999858e+01,6.099999999999999737e-04,1.221000000000000080e-03
-6.139199999999999591e+01,2.563000000000000174e-03,1.221000000000000080e-03
-6.138399999999999324e+01,1.343000000000000010e-03,1.464999999999999939e-03
-6.137600000000000477e+01,2.075000000000000022e-03,2.075000000000000022e-03
-6.136800000000000210e+01,2.197000000000000168e-03,8.540000000000000499e-04
-6.135999999999999233e+01,1.221000000000000080e-03,1.830999999999999945e-03
-6.135200000000000387e+01,1.464999999999999939e-03,3.174000000000000172e-03
-6.134400000000000119e+01,1.830999999999999945e-03,1.953000000000000092e-03
-6.133599999999999852e+01,6.099999999999999737e-04,1.587000000000000086e-03
-6.132800000000000296e+01,1.587000000000000086e-03,8.540000000000000499e-04
-6.132000000000000028e+01,1.830999999999999945e-03,3.174000000000000172e-03
-6.131199999999999761e+01,6.099999999999999737e-04,1.464999999999999939e-03
-6.130399999999999494e+01,1.464999999999999939e-03,1.343000000000000010e-03
-6.129600000000000648e+01,1.953000000000000092e-03,3.052000000000000025e-03
-6.128799999999999670e+01,9.770000000000000039e-04,2.808000000000000166e-03
-6.127999999999999403e+01,1.587000000000000086e-03,1.343000000000000010e-03
-6.127200000000000557e+01,2.197000000000000168e-03,1.221000000000000080e-03
-6.126400000000000290e+01,2.075000000000000022e-03,1.830999999999999945e-03
-6.125600000000000023e+01,2.563000000000000174e-03,2.075000000000000022e-03
-6.124799999999999045e+01,1.098999999999999934e-03,2.075000000000000022e-03
-6.124000000000000199e+01,6.099999999999999737e-04,3.784000000000000037e-03
-6.123199999999999932e+01,8.540000000000000499e-04,3.052000000000000025e-03
-6.122399999999999665e+01,1.830999999999999945e-03,3.174000000000000172e-03
-6.121600000000000819e+01,2.318999999999999881e-03,2.318999999999999881e-03
-6.120799999999999841e+01,4.879999999999999898e-04,1.830999999999999945e-03
-6.119999999999999574e+01,8.540000000000000499e-04,3.052000000000000025e-03
-6.119200000000000728e+01,9.770000000000000039e-04,2.808000000000000166e-03
-6.118400000000000460e+01,9.770000000000000039e-04,2.441000000000000027e-03
-6.117600000000000193e+01,1.830999999999999945e-03,1.587000000000000086e-03
-6.116799999999999216e+01,1.953000000000000092e-03,4.879999999999999898e-04
-6.116000000000000369e+01,1.221000000000000080e-03,1.830999999999999945e-03
-6.115200000000000102e+01,3.660000000000000059e-04,3.174000000000000172e-03
-6.114399999999999835e+01,2.808000000000000166e-03,8.540000000000000499e-04
-6.113600000000000279e+01,1.464999999999999939e-03,1.830999999999999945e-03
-6.112800000000000011e+01,2.318999999999999881e-03,1.830999999999999945e-03
